key_size,key_bits,file_type,input_size,input_bytes,input_MB,trial,enc_time_ms,dec_time_ms,enc_throughput_MBps,dec_throughput_MBps,enc_cpu_pct,dec_cpu_pct,enc_cpu_os_pct,dec_cpu_os_pct,enc_peak_MB,dec_peak_MB,rss_MB,verified
AES-128,128,BIN,50MB,52428800,50,7,28.0608,30.5142,1781.85,1638.58,98.4495,96.2859,88.9114,52.5541,50.0005,50.0005,133.785,PASS
AES-192,192,BIN,50MB,52428800,50,7,28.8614,29.5463,1732.42,1692.26,97.4489,98.2591,56.5307,80.003,50.0005,50.0005,133.785,PASS
AES-256,256,BIN,50MB,52428800,50,7,30.2321,30.2829,1653.87,1651.1,97.1844,98.0737,55.6279,80.4505,50.0005,50.0005,133.785,PASS
AES-192,192,BIN,50MB,52428800,50,8,29.7914,31.2117,1678.34,1601.96,97.8083,98.9355,72.9544,81.202,50.0005,50.0005,133.785,PASS
AES-256,256,BIN,50MB,52428800,50,8,32.0929,33.3437,1557.98,1499.53,96.2961,97.3268,61.7009,74.326,50.0005,50.0005,133.785,PASS
AES-128,128,BIN,50MB,52428800,50,8,29.0558,31.065,1720.83,1609.53,98.6231,98.5355,69.7202,86.182,50.0005,50.0005,133.785,PASS
AES-256,256,BIN,50MB,52428800,50,9,31.7286,30.3361,1575.87,1648.2,97.1595,98.0573,56.6959,79.1745,50.0005,50.0005,133.785,PASS
AES-128,128,BIN,50MB,52428800,50,9,30.9175,33.73,1617.21,1482.36,96.8045,97.4062,45.6576,79.8849,50.0005,50.0005,133.785,PASS
AES-192,192,BIN,50MB,52428800,50,9,30.6195,32.1291,1632.95,1556.22,97.1826,96.9277,84.1544,60.4579,50.0005,50.0005,133.785,PASS
AES-128,128,BIN,50MB,52428800,50,10,29.6007,31.7417,1689.15,1575.21,96.8243,97.3318,64.5293,67.6637,50.0005,50.0005,133.785,PASS
AES-192,192,BIN,50MB,52428800,50,10,30.5683,32.7287,1635.68,1527.71,96.3236,95.8906,43.396,72.9775,50.0005,50.0005,133.785,PASS
AES-256,256,BIN,50MB,52428800,50,10,31.4851,36.4539,1588.05,1371.6,97.4432,98.2199,61.9402,66.2192,50.0005,50.0005,133.785,PASS
AES-128,128,TXT,1KB,1024,0.000976562,1,0.0467,0.0282,20.9114,34.6299,94.7772,96.1503,18.7498,62.4982,0.00151634,0.00145817,35.5742,PASS
AES-192,192,TXT,1KB,1024,0.000976562,1,0.0583,0.0403,16.7506,24.2323,88.1919,94.2317,49.9989,37.4994,0.00151634,0.00145817,35.5742,PASS
AES-256,256,TXT,1KB,1024,0.000976562,1,0.0385001,0.0228001,25.3652,42.8316,95.7015,94.2933,56.248,37.4991,0.00151634,0.00145817,35.5742,PASS
AES-192,192,TXT,1KB,1024,0.000976562,2,0.0464,0.0294,21.0466,33.2164,97.4569,91.8945,31.2489,24.9994,0.00151634,0.00145817,35.5742,PASS
AES-256,256,TXT,1KB,1024,0.000976562,2,0.0518,0.0282,18.8525,34.6299,94.5617,95.5958,43.7489,56.2496,0.00151634,0.00145817,35.5742,PASS
AES-128,128,TXT,1KB,1024,0.000976562,2,0.0471999,0.0431,20.6899,22.6581,97.1159,98.2059,62.4932,87.4992,0.00151634,0.00145817,35.5742,PASS
AES-256,256,TXT,1KB,1024,0.000976562,3,0.0553001,0.0493,17.6593,19.8086,96.8025,96.2638,49.9996,62.4999,0.00151634,0.00145817,35.5742,PASS
AES-128,128,TXT,1KB,1024,0.000976562,3,0.0502,0.029,19.4534,33.6746,96.3421,94.8745,68.7488,43.7491,0.00151634,0.00145817,35.5742,PASS
AES-192,192,TXT,1KB,1024,0.000976562,3,0.0544001,0.0531001,17.9515,18.391,93.466,90.6718,62.4999,24.9995,0.00151634,0.00145817,35.5742,PASS
AES-128,128,TXT,1KB,1024,0.000976562,4,0.0575001,0.0335,16.9837,29.1511,94.1796,95.2616,37.4991,12.4999,0.00151634,0.00145817,35.5742,PASS
AES-192,192,TXT,1KB,1024,0.000976562,4,0.0512999,0.0293,19.0363,33.3298,95.8201,96.3031,18.7499,93.7484,0.00151634,0.00145817,35.5742,PASS
AES-256,256,TXT,1KB,1024,0.000976562,4,0.0584,0.0317,16.722,30.8064,94.2156,94.5714,43.7486,31.2493,0.00151634,0.00145817,35.5742,PASS
AES-192,192,TXT,1KB,1024,0.000976562,5,0.0514,0.0291,18.9993,33.5589,92.2746,97.4363,43.5009,37.4995,0.00151634,0.00145817,35.5742,PASS
AES-256,256,TXT,1KB,1024,0.000976562,5,0.0477,0.0458,20.473,21.3223,87.5637,96.5174,49.9993,49.9995,0.00151634,0.00145817,35.5742,PASS
AES-128,128,TXT,1KB,1024,0.000976562,5,0.0499,0.0289,19.5704,33.7911,97.5999,98.2927,81.2482,81.2498,0.00151634,0.00145817,35.5742,PASS
AES-256,256,TXT,1KB,1024,0.000976562,6,0.0465,0.0287,21.0013,34.0266,97.6887,89.9397,68.7491,31.2492,0.00151634,0.00145817,35.5742,PASS
AES-128,128,TXT,1KB,1024,0.000976562,6,0.0425,0.0351,22.978,27.8223,95.4723,96.2312,12.4998,37.4991,0.00151634,0.00145817,35.5742,PASS
AES-192,192,TXT,1KB,1024,0.000976562,6,0.0407,0.033,23.9942,29.5928,94.7303,97.8611,37.4996,56.2488,0.00151634,0.00145817,35.5742,PASS
AES-128,128,TXT,1KB,1024,0.000976562,7,0.0467,0.0361,20.9114,27.0516,90.5403,96.822,43.7488,37.4998,0.00151634,0.00145817,35.5742,PASS
AES-192,192,TXT,1KB,1024,0.000976562,7,0.0407,0.0301001,23.9942,32.4438,97.4796,96.6421,31.2491,31.2496,0.00151634,0.00145817,35.5742,PASS
AES-256,256,TXT,1KB,1024,0.000976562,7,0.0433,0.0281,22.5534,34.7531,98.0144,89.3703,62.4991,18.7494,0.00151634,0.00145817,35.5742,PASS
AES-192,192,TXT,1KB,1024,0.000976562,8,0.0402,0.0323,24.2926,30.2341,94.4111,95.9162,31.25,43.7489,0.00151634,0.00145817,35.5742,PASS
AES-256,256,TXT,1KB,1024,0.000976562,8,0.0414,0.0323999,23.5885,30.1409,95.9012,94.3974,37.4937,68.7485,0.00151634,0.00145817,35.5742,PASS
AES-128,128,TXT,1KB,1024,0.000976562,8,0.0565,0.0378999,17.2843,25.7669,90.25,95.4627,31.2496,24.9995,0.00151634,0.00145817,35.5742,PASS
AES-256,256,TXT,1KB,1024,0.000976562,9,0.0446,0.0267,21.896,36.5754,96.8238,97.2246,49.9996,56.2497,0.00151634,0.00145817,35.5742,PASS
AES-128,128,TXT,1KB,1024,0.000976562,9,0.0516999,0.0358999,18.889,27.2024,96.9,97.7022,81.2486,68.7485,0.00151634,0.00145817,35.5742,PASS
AES-192,192,TXT,1KB,1024,0.000976562,9,0.0486,0.0294,20.0939,33.2164,96.755,97.0813,68.7466,43.6186,0.00151634,0.00145817,35.5742,PASS
AES-128,128,TXT,1KB,1024,0.000976562,10,0.0423,0.0281,23.0866,34.7531,97.5171,90.758,37.4987,43.7489,0.00151634,0.00145817,35.5742,PASS
AES-192,192,TXT,1KB,1024,0.000976562,10,0.0489,0.0302,19.9706,32.3365,97.5567,96.0269,43.7482,49.9984,0.00151634,0.00145817,35.5742,PASS
AES-256,256,TXT,1KB,1024,0.000976562,10,0.0488,0.0426,20.0115,22.924,96.6753,95.5287,56.2495,62.4993,0.00151634,0.00145817,35.5742,PASS
AES-128,128,TXT,100KB,102400,0.0976562,1,0.0975999,0.0896,1000.58,1089.91,94.2794,94.6008,37.4969,24.9958,0.098196,0.0981379,34.4258,PASS
AES-192,192,TXT,100KB,102400,0.0976562,1,0.0749,0.1503,1303.82,649.742,94.0669,96.6315,37.4996,49.9962,0.098196,0.0981379,34.4258,PASS
AES-256,256,TXT,100KB,102400,0.0976562,1,0.0759,0.1322,1286.64,738.701,99.4658,96.5266,87.498,74.9928,0.098196,0.0981379,34.4258,PASS
AES-192,192,TXT,100KB,102400,0.0976562,2,0.0939,0.1435,1040,680.531,96.7349,98.03,62.4923,74.9976,0.098196,0.0981379,34.4258,PASS
AES-256,256,TXT,100KB,102400,0.0976562,2,0.0929,0.137,1051.2,712.819,96.5382,98.581,56.2423,62.4954,0.098196,0.0981379,34.4258,PASS
AES-128,128,TXT,100KB,102400,0.0976562,2,0.0956,0.1359,1021.51,718.589,93.5858,98.3763,56.2428,62.4949,0.098196,0.0981379,34.4258,PASS
AES-256,256,TXT,100KB,102400,0.0976562,3,0.0894,0.1352,1092.35,722.31,97.1691,95.3474,68.7369,49.9985,0.098196,0.0981379,34.418,PASS
AES-128,128,TXT,100KB,102400,0.0976562,3,0.0947,0.1347,1031.22,724.991,98.3203,93.7583,74.9961,49.9953,0.098196,0.0981379,34.418,PASS
AES-192,192,TXT,100KB,102400,0.0976562,3,0.0929,0.1385,1051.2,705.099,96.4998,96.1161,68.7377,56.2471,0.098196,0.0981379,34.418,PASS
AES-128,128,TXT,100KB,102400,0.0976562,4,0.087,0.1523,1122.49,641.21,96.573,98.6279,56.2451,68.7459,0.098196,0.0981379,34.418,PASS
AES-192,192,TXT,100KB,102400,0.0976562,4,0.0971999,0.1539,1004.69,634.544,95.3296,96.8347,68.7493,49.993,0.098196,0.0981379,34.418,PASS
AES-256,256,TXT,100KB,102400,0.0976562,4,0.125,0.1421,781.25,687.236,96.868,97.7262,68.7441,62.4979,0.098196,0.0981379,34.418,PASS
AES-192,192,TXT,100KB,102400,0.0976562,5,0.0852001,0.1351,1146.2,722.844,93.8775,91.6514,62.4959,62.4895,0.098196,0.0981379,34.418,PASS
AES-256,256,TXT,100KB,102400,0.0976562,5,0.0873,0.1395,1118.63,700.045,96.0366,95.9908,24.9801,24.9983,0.098196,0.0981379,34.418,PASS
AES-128,128,TXT,100KB,102400,0.0976562,5,0.0935999,0.1337,1043.34,730.413,97.2642,93.7451,49.9958,31.2484,0.098196,0.0981379,34.418,PASS
AES-256,256,TXT,100KB,102400,0.0976562,6,0.0885001,0.1345,1103.46,726.069,95.5423,94.6186,18.7492,18.7468,0.098196,0.0981379,34.0156,PASS
AES-128,128,TXT,100KB,102400,0.0976562,6,0.0797,0.0706001,1225.3,1383.23,94.8624,94.6248,56.2433,43.7485,0.098196,0.0981379,34.418,PASS
AES-192,192,TXT,100KB,102400,0.0976562,6,0.1068,0.1742,914.384,560.599,85.9004,93.6282,12.4983,31.2487,0.098196,0.0981379,34.0156,PASS
AES-128,128,TXT,100KB,102400,0.0976562,7,0.115,0.2243,849.184,435.382,92.8396,94.5169,31.2492,18.7471,0.098196,0.0981379,34.0156,PASS
AES-192,192,TXT,100KB,102400,0.0976562,7,0.0987001,0.0691001,989.424,1413.26,96.6247,88.464,43.7484,43.7463,0.098196,0.0981379,34.418,PASS
AES-256,256,TXT,100KB,102400,0.0976562,7,0.2627,0.1434,371.741,681.006,93.8936,95.6548,43.7418,43.747,0.098196,0.0981379,34.0156,PASS
AES-192,192,TXT,100KB,102400,0.0976562,8,0.0959999,0.0791,1017.25,1234.59,96.2706,96.3377,43.7458,24.9975,0.098196,0.0981379,34.418,PASS
AES-256,256,TXT,100KB,102400,0.0976562,8,0.0892,0.185,1094.8,527.872,91.6738,95.6855,31.2448,43.7445,0.098196,0.0981379,34.0156,PASS
AES-128,128,TXT,100KB,102400,0.0976562,8,0.0873,0.0675999,1118.63,1444.62,96.4097,96.3756,43.7428,37.498,0.098196,0.0981379,34.418,PASS
AES-256,256,TXT,100KB,102400,0.0976562,9,0.1017,0.1329,960.239,734.81,94.3843,94.6491,49.9957,49.9999,0.098196,0.0981379,34.0156,PASS
AES-128,128,TXT,100KB,102400,0.0976562,9,0.0916,0.0670999,1066.12,1455.39,95.3229,94.7875,18.746,18.7489,0.098196,0.0981379,34.418,PASS
AES-192,192,TXT,100KB,102400,0.0976562,9,0.0791,0.1403,1234.59,696.053,97.0153,91.6756,49.9962,56.2476,0.098196,0.0981379,34.418,PASS
AES-128,128,TXT,100KB,102400,0.0976562,10,0.0875,0.1405,1116.07,695.063,92.2367,96.54,6.24987,56.2383,0.098196,0.0981379,34.418,PASS
AES-192,192,TXT,100KB,102400,0.0976562,10,0.097,0.1271,1006.77,768.342,94.8144,97.0542,24.9985,12.4998,0.098196,0.0981379,34.3867,PASS
AES-256,256,TXT,100KB,102400,0.0976562,10,0.1688,0.1446,578.532,675.354,93.3541,90.5113,49.9328,24.9963,0.098196,0.0981379,33.9727,PASS
AES-128,128,TXT,1MB,1048576,1,1,0.8547,0.8824,1170,1133.27,97.8797,98.8065,87.4317,93.5155,1.00054,1.00048,35.9805,PASS
AES-192,192,TXT,1MB,1048576,1,1,0.709,0.6971,1410.44,1434.51,99.1404,96.0312,93.6714,74.8005,1.00054,1.00048,35.9805,PASS
AES-256,256,TXT,1MB,1048576,1,1,0.7301,0.7151,1369.68,1398.41,99.3104,94.737,99.7015,56.1762,1.00054,1.00048,35.9805,PASS
AES-192,192,TXT,1MB,1048576,1,2,0.6835,0.7911,1463.06,1264.06,97.9029,98.5206,87.4284,87.2844,1.00054,1.00048,35.9805,PASS
AES-256,256,TXT,1MB,1048576,1,2,0.6916,0.7321,1445.92,1365.93,98.6086,99.0579,87.3207,93.4063,1.00054,1.00048,35.9805,PASS
AES-128,128,TXT,1MB,1048576,1,2,0.689,0.6625,1451.38,1509.43,99.0444,97.7568,87.4335,68.7418,1.00054,1.00048,35.9805,PASS
AES-256,256,TXT,1MB,1048576,1,3,0.7278,0.7159,1374,1396.84,98.1558,98.6215,87.4074,93.658,1.00054,1.00048,35.9805,PASS
AES-128,128,TXT,1MB,1048576,1,3,0.6604,0.6331,1514.23,1579.53,98.4385,97.7865,81.2228,74.9102,1.00054,1.00048,35.9805,PASS
AES-192,192,TXT,1MB,1048576,1,3,0.7238,1.0576,1381.6,945.537,98.4807,98.4733,81.2294,87.3776,1.00054,1.00048,35.9805,PASS
AES-128,128,TXT,1MB,1048576,1,4,0.7029,0.6469,1422.68,1545.83,96.7117,97.773,43.7359,68.7041,1.00054,1.00048,35.9805,PASS
AES-192,192,TXT,1MB,1048576,1,4,0.7284,0.6865,1372.87,1456.66,99.066,97.415,93.6694,93.6645,1.00054,1.00048,35.9805,PASS
AES-256,256,TXT,1MB,1048576,1,4,0.6881,0.6778,1453.28,1475.36,98.114,98.3326,62.3966,74.7156,1.00054,1.00048,35.9805,PASS
AES-192,192,TXT,1MB,1048576,1,5,0.9,0.8709,1111.11,1148.24,97.8274,97.2703,74.9214,74.8822,1.00054,1.00048,35.9805,PASS
AES-256,256,TXT,1MB,1048576,1,5,0.7816,0.7491,1279.43,1334.94,98.9886,98.7081,93.7329,93.5867,1.00054,1.00048,35.9805,PASS
AES-128,128,TXT,1MB,1048576,1,5,0.6992,0.7166,1430.21,1395.48,97.0463,99.0025,81.0028,87.4749,1.00054,1.00048,35.9805,PASS
AES-256,256,TXT,1MB,1048576,1,6,0.7121,0.8205,1404.3,1218.77,97.9449,98.0229,81.0939,87.4894,1.00054,1.00048,35.9805,PASS
AES-128,128,TXT,1MB,1048576,1,6,0.6588,0.7291,1517.91,1371.55,97.0559,96.4733,74.8714,81.0085,1.00054,1.00048,35.9805,PASS
AES-192,192,TXT,1MB,1048576,1,6,0.7149,0.7015,1398.8,1425.52,97.3553,98.5695,81.1868,87.3968,1.00054,1.00048,35.9805,PASS
AES-128,128,TXT,1MB,1048576,1,7,0.7048,0.674,1418.84,1483.68,97.2208,95.6389,99.7863,74.9065,1.00054,1.00048,35.9805,PASS
AES-192,192,TXT,1MB,1048576,1,7,3.4935,0.7095,286.246,1409.44,97.0872,98.752,56.1267,99.9432,1.00054,1.00048,35.9805,PASS
AES-256,256,TXT,1MB,1048576,1,7,0.6959,0.7035,1436.99,1421.46,97.9308,99.0986,81.0552,93.5371,1.00054,1.00048,35.9805,PASS
AES-192,192,TXT,1MB,1048576,1,8,0.8464,0.7481,1181.47,1336.72,98.2821,99.2209,87.3567,93.7449,1.00054,1.00048,35.9805,PASS
AES-256,256,TXT,1MB,1048576,1,8,0.6982,0.6888,1432.25,1451.8,98.4794,97.5505,93.5361,56.0968,1.00054,1.00048,35.9805,PASS
AES-128,128,TXT,1MB,1048576,1,8,0.6597,0.6743,1515.84,1483.02,98.0072,95.6481,68.6401,68.5889,1.00054,1.00048,35.9805,PASS
AES-256,256,TXT,1MB,1048576,1,9,0.7123,0.6914,1403.9,1446.34,96.3604,97.3569,62.4141,62.4137,1.00054,1.00048,35.9805,PASS
AES-128,128,TXT,1MB,1048576,1,9,0.7384,0.8494,1354.28,1177.3,98.4755,98.3575,74.9597,74.945,1.00054,1.00048,35.9805,PASS
AES-192,192,TXT,1MB,1048576,1,9,0.6423,0.7212,1556.9,1386.58,98.2779,97.4964,87.3372,81.0203,1.00054,1.00048,35.9805,PASS
AES-128,128,TXT,1MB,1048576,1,10,0.6606,0.6844,1513.78,1461.13,97.9354,95.7114,81.1705,80.8448,1.00054,1.00048,35.9805,PASS
AES-192,192,TXT,1MB,1048576,1,10,0.7046,0.7152,1419.24,1398.21,97.3409,97.7761,74.8758,74.8432,1.00054,1.00048,35.9805,PASS
AES-256,256,TXT,1MB,1048576,1,10,0.689,0.705,1451.38,1418.44,97.4082,95.7852,56.1035,62.4887,1.00054,1.00048,35.9805,PASS
AES-128,128,TXT,5MB,5242880,5,1,2.8873,2.9421,1731.72,1699.47,98.1575,98.7161,74.4343,93.0192,5.00054,5.00048,43.9805,PASS
AES-192,192,TXT,5MB,5242880,5,1,2.984,3.0576,1675.6,1635.27,99.0852,97.0613,92.8459,74.2618,5.00054,5.00048,43.9805,PASS
AES-256,256,TXT,5MB,5242880,5,1,3.1169,3.3744,1604.16,1481.74,97.4494,98.8452,87.4896,86.9949,5.00054,5.00048,43.9805,PASS
AES-192,192,TXT,5MB,5242880,5,2,3.0425,3.0162,1643.39,1657.71,97.1153,99.3631,61.6055,93.4684,5.00054,5.00048,43.9805,PASS
AES-256,256,TXT,5MB,5242880,5,2,3.0925,3.1399,1616.81,1592.41,97.0632,97.0022,74.4545,86.5286,5.00054,5.00048,43.9805,PASS
AES-128,128,TXT,5MB,5242880,5,2,3.0033,3.0112,1664.84,1660.47,95.2577,98.5291,61.8175,49.565,5.00054,5.00048,43.9805,PASS
AES-256,256,TXT,5MB,5242880,5,3,3.0485,3.084,1640.15,1621.27,97.4118,98.9624,92.6647,93.3245,5.00054,5.00048,43.9805,PASS
AES-128,128,TXT,5MB,5242880,5,3,2.8305,2.8728,1766.47,1740.46,98.4711,97.992,93.1611,93.746,5.00054,5.00048,43.9805,PASS
AES-192,192,TXT,5MB,5242880,5,3,3.0203,3.1162,1655.46,1604.52,97.105,97.9144,67.9099,80.6593,5.00054,5.00048,43.9805,PASS
AES-128,128,TXT,5MB,5242880,5,4,2.7669,2.8643,1807.08,1745.63,96.6542,96.4029,67.834,67.8846,5.00054,5.00048,43.9805,PASS
AES-192,192,TXT,5MB,5242880,5,4,3.0905,3.1277,1617.86,1598.62,95.615,98.4532,86.7115,99.6363,5.00054,5.00048,43.9805,PASS
AES-256,256,TXT,5MB,5242880,5,4,3.0775,3.0929,1624.7,1616.61,98.2948,97.382,80.6245,92.608,5.00054,5.00048,43.9805,PASS
AES-192,192,TXT,5MB,5242880,5,5,3.0094,2.9718,1661.46,1682.48,97.0059,98.7495,81.1528,81.0292,5.00054,5.00048,43.9805,PASS
AES-256,256,TXT,5MB,5242880,5,5,3.1639,3.1085,1580.33,1608.49,98.934,98.681,86.5861,80.3703,5.00054,5.00048,43.9805,PASS
AES-128,128,TXT,5MB,5242880,5,5,2.9101,2.9369,1718.15,1702.48,97.5124,98.2751,87.3375,74.4448,5.00054,5.00048,43.9805,PASS
AES-256,256,TXT,5MB,5242880,5,6,3.0539,3.1277,1637.25,1598.62,97.8137,99.2702,74.3971,106.213,5.00054,5.00048,43.9805,PASS
AES-128,128,TXT,5MB,5242880,5,6,3.4137,3.3781,1464.69,1480.12,98.0955,98.8351,68.0968,93.5595,5.00054,5.00048,43.9805,PASS
AES-192,192,TXT,5MB,5242880,5,6,3.1166,3.1305,1604.31,1597.19,98.5111,98.4252,86.9374,67.9992,5.00054,5.00048,43.9805,PASS
AES-128,128,TXT,5MB,5242880,5,7,2.8392,2.9712,1761.06,1682.82,99.3106,98.4203,99.9784,86.5186,5.00054,5.00048,43.9805,PASS
AES-192,192,TXT,5MB,5242880,5,7,4.2396,4.0083,1179.36,1247.41,98.6014,96.8942,93.5555,74.9781,5.00054,5.00048,43.9805,PASS
AES-256,256,TXT,5MB,5242880,5,7,3.0647,3.1926,1631.48,1566.12,98.5921,98.0858,92.4815,80.6408,5.00054,5.00048,43.9805,PASS
AES-192,192,TXT,5MB,5242880,5,8,2.9827,2.9846,1676.33,1675.27,97.7516,97.1255,67.914,67.8147,5.00054,5.00048,43.9805,PASS
AES-256,256,TXT,5MB,5242880,5,8,3.8599,3.561,1295.37,1404.1,97.0935,99.0528,80.2326,93.5838,5.00054,5.00048,43.9805,PASS
AES-128,128,TXT,5MB,5242880,5,8,2.85,2.8286,1754.39,1767.66,98.9393,98.9686,92.65,98.8897,5.00054,5.00048,43.9805,PASS
AES-256,256,TXT,5MB,5242880,5,9,3.0836,4.0538,1621.48,1233.41,98.8096,98.0573,80.1609,74.0593,5.00054,5.00048,43.9805,PASS
AES-128,128,TXT,5MB,5242880,5,9,3.0855,2.9291,1620.48,1707.01,97.5478,98.6776,62.369,80.8484,5.00054,5.00048,43.9805,PASS
AES-192,192,TXT,5MB,5242880,5,9,2.8768,3.1959,1738.04,1564.5,98.2751,98.9195,81.0289,86.9073,5.00054,5.00048,43.9805,PASS
AES-128,128,TXT,5MB,5242880,5,10,2.9435,3.0046,1698.66,1664.12,98.8221,97.83,93.528,56.1117,5.00054,5.00048,43.9805,PASS
AES-192,192,TXT,5MB,5242880,5,10,2.9894,3.06,1672.58,1633.99,98.0616,98.6227,93.3711,80.9059,5.00054,5.00048,43.9805,PASS
AES-256,256,TXT,5MB,5242880,5,10,3.1239,3.2334,1600.56,1546.36,97.6935,98.6549,80.5949,86.9503,5.00054,5.00048,43.9805,PASS
AES-128,128,TXT,10MB,10485760,10,1,5.9385,5.7348,1683.93,1743.74,98.2782,97.2136,92.2844,93.1736,10.0005,10.0005,53.9805,PASS
AES-192,192,TXT,10MB,10485760,10,1,6.1574,6.3281,1624.06,1580.25,99.1242,98.9451,79.649,86.7597,10.0005,10.0005,53.9805,PASS
AES-256,256,TXT,10MB,10485760,10,1,6.0572,7.486,1650.93,1335.83,98.1416,98.1712,92.3033,73.8486,10.0005,10.0005,53.9805,PASS
AES-192,192,TXT,10MB,10485760,10,2,6.2223,6.1198,1607.12,1634.04,98.6077,98.7551,73.9281,86.4878,10.0005,10.0005,53.9805,PASS
AES-256,256,TXT,10MB,10485760,10,2,6.219,6.3109,1607.98,1584.56,97.7797,98.953,60.871,86.6219,10.0005,10.0005,53.9805,PASS
AES-128,128,TXT,10MB,10485760,10,2,5.6233,5.6206,1778.32,1779.17,99.1359,97.3486,92.9813,74.3553,10.0005,10.0005,53.9805,PASS
AES-256,256,TXT,10MB,10485760,10,3,6.3002,7.5822,1587.25,1318.88,96.7323,95.0978,73.1384,36.7772,10.0005,10.0005,53.9805,PASS
AES-128,128,TXT,10MB,10485760,10,3,5.5354,5.8422,1806.55,1711.68,96.0809,97.3059,61.0958,87.4027,10.0005,10.0005,53.9805,PASS
AES-192,192,TXT,10MB,10485760,10,3,6.2217,6.2518,1607.28,1599.54,97.4431,99.0975,99.0345,80.8275,10.0005,10.0005,53.9805,PASS
AES-128,128,TXT,10MB,10485760,10,4,5.5819,5.8184,1791.5,1718.69,97.0934,99.0516,80.8505,87.2344,10.0005,10.0005,53.9805,PASS
AES-192,192,TXT,10MB,10485760,10,4,6.0204,5.9645,1661.02,1676.59,98.7894,97.0168,86.7181,86.3598,10.0005,10.0005,53.9805,PASS
AES-256,256,TXT,10MB,10485760,10,4,6.8304,6.8633,1464.04,1457.03,96.5441,98.9099,48.8079,85.7593,10.0005,10.0005,53.9805,PASS
AES-192,192,TXT,10MB,10485760,10,5,6.0852,5.9025,1643.33,1694.2,97.6485,97.6511,74.4024,62.2429,10.0005,10.0005,53.9805,PASS
AES-256,256,TXT,10MB,10485760,10,5,6.5109,6.0638,1535.89,1649.13,97.2971,98.2281,73.7181,85.3709,10.0005,10.0005,53.9805,PASS
AES-128,128,TXT,10MB,10485760,10,5,6.6484,6.007,1504.12,1664.72,97.6421,98.4043,78.7547,67.1601,10.0005,10.0005,53.9805,PASS
AES-256,256,TXT,10MB,10485760,10,6,5.9435,5.9642,1682.51,1676.67,95.0237,97.8503,73.0919,54.6505,10.0005,10.0005,53.9805,PASS
AES-128,128,TXT,10MB,10485760,10,6,5.5858,5.6439,1790.25,1771.82,96.7316,98.3107,61.3112,85.5947,10.0005,10.0005,53.9805,PASS
AES-192,192,TXT,10MB,10485760,10,6,5.9168,6.1653,1690.1,1621.98,97.8198,96.8135,74.8408,62.3017,10.0005,10.0005,53.9805,PASS
AES-128,128,TXT,10MB,10485760,10,7,6.8931,5.6755,1450.73,1761.96,98.2635,98.233,79.6472,80.8961,10.0005,10.0005,53.9805,PASS
AES-192,192,TXT,10MB,10485760,10,7,6.2257,6.6068,1606.25,1513.59,98.1806,96.0848,74.0573,79.5677,10.0005,10.0005,53.9805,PASS
AES-256,256,TXT,10MB,10485760,10,7,6.0385,6.0543,1656.04,1651.72,98.477,99.0992,80.2816,99.473,10.0005,10.0005,53.9805,PASS
AES-192,192,TXT,10MB,10485760,10,8,5.8277,6.3636,1715.94,1571.44,98.4519,97.5496,87.2426,74.2535,10.0005,10.0005,53.9805,PASS
AES-256,256,TXT,10MB,10485760,10,8,6.2289,6.4266,1605.42,1556.03,97.5222,98.3238,73.8763,73.8645,10.0005,10.0005,53.9805,PASS
AES-128,128,TXT,10MB,10485760,10,8,5.6178,5.7986,1780.06,1724.55,98.2474,95.6957,73.4617,67.1453,10.0005,10.0005,53.9805,PASS
AES-256,256,TXT,10MB,10485760,10,9,6.2476,6.4177,1600.61,1558.19,98.4959,98.4909,73.6835,80.21,10.0005,10.0005,53.9805,PASS
AES-128,128,TXT,10MB,10485760,10,9,5.3081,5.4704,1883.91,1828.02,98.7873,98.3922,68.1337,73.1496,10.0005,10.0005,53.9805,PASS
AES-192,192,TXT,10MB,10485760,10,9,6.4726,6.4664,1544.97,1546.46,96.0323,98.763,62.3417,80.7971,10.0005,10.0005,53.9805,PASS
AES-128,128,TXT,10MB,10485760,10,10,5.8135,5.5845,1720.13,1790.67,97.6019,98.3953,55.2529,80.1884,10.0005,10.0005,53.9805,PASS
AES-192,192,TXT,10MB,10485760,10,10,5.7788,5.9084,1730.46,1692.51,98.7841,97.6661,98.1752,91.3239,10.0005,10.0005,53.9805,PASS
AES-256,256,TXT,10MB,10485760,10,10,6.1776,6.045,1618.75,1654.26,97.8548,97.5197,91.6488,79.1476,10.0005,10.0005,53.9805,PASS
AES-128,128,TXT,50MB,52428800,50,1,29.2768,29.8659,1707.84,1674.15,96.9696,98.0322,67.3598,69.3534,50.0005,50.0005,133.98,PASS
AES-192,192,TXT,50MB,52428800,50,1,30.3989,32.951,1644.8,1517.4,98.4299,98.912,84.0206,93.5071,50.0005,50.0005,133.98,PASS
AES-256,256,TXT,50MB,52428800,50,1,31.0903,22.1151,1608.22,2260.9,97.8981,97.3563,65.6902,93.074,50.0005,50.0005,133.98,PASS
AES-192,192,TXT,50MB,52428800,50,2,30.3437,30.39,1647.79,1645.28,99.0902,99.0162,79.3948,91.8551,50.0005,50.0005,133.98,PASS
AES-256,256,TXT,50MB,52428800,50,2,32.141,31.37,1555.65,1593.88,96.9965,98.6126,85.9278,88.6725,50.0005,50.0005,133.98,PASS
